id,ra,dec,distance,pm_ra,pm_dec,B,B_error,gprime,gprime_error,BP,BP_error,V,V_error,rprime,rprime_error,G,G_error,iprime,iprime_error,RP,RP_error,J,J_error,H,H_error,K,K_error,W1,W1_error,W2,W2_error,W3,W3_error,W4,W4_error
183351608410353024,82.10681188,35.87331299,1.131242223,1.568877118,-4.494360979,12.115,0.012,11.919,0.02,11.92778587,0.002880028762,11.816,0.031,11.832,0.014,11.7953558,0.002778509318,11.882,0.024,11.55262375,0.00381322354,11.25,0.02199999988,11.19200039,0.02199999988,11.1239996,0.01899999939,11.08899975,0.02400000021,11.13300037,0.02099999972,11.13599968,0.1490000039,,
183350916917458432,82.23313788,35.87504524,1.036143448,1.394920149,-4.319021917,,,,,17.64537048,0.008951007262,,,,,16.98863411,0.002870480953,,,16.22028542,0.00732009394,15.24199963,0.05200000107,14.68299961,0.06599999964,14.55700016,0.08100000024,14.45400047,0.03099999949,14.59300041,0.06300000101,,,,
183305463282025088,82.639125,35.87507899,1.078508457,1.613905074,-4.471375827,17.268,0.121,16.821,0.013,16.4986496,0.004783992564,16.218,0.042,16.091,0.048,15.97930145,0.002865119034,15.713,0.067,15.29863644,0.004825160598,14.54699993,0.03599999845,14.09300041,0.03799999878,13.98999977,0.06700000167,13.93400002,0.02899999917,14.02600002,0.04500000179,,,,
183340819452542720,82.00185317,35.87526813,1.212169285,1.757040662,-4.555672934,,,,,17.60927582,0.01116422633,,,,,16.94309998,0.002947519606,,,16.15500641,0.00560748879,,,,,,,,,,,,,,
183339956160904064,82.06357548,35.87591391,1.143837083,1.551370106,-4.382513123,,,18.149,0.234,17.62021828,0.01306650064,,,17.033,0.212,16.95518494,0.002913356938,,,16.16271973,0.005940088337,15.10400009,0.04199999943,14.51799965,0.05200000107,14.42700005,0.0680000037,14.34200001,0.03200000152,14.59300041,0.0680000037,,,,
184088349918741504,81.60273823,35.87728109,1.125950865,1.663889531,-4.311240576,16.539,0.049,16.025,0.034,15.82548714,0.003976409611,15.553,0.056,15.219,0.043,15.24282932,0.002787651265,14.91,0.088,14.50231934,0.004169945669,13.52200031,0.02400000021,13.16300011,0.02999999933,13.03800011,0.03200000152,12.92099953,0.02400000021,12.89700031,0.02800000086,11.68900013,0.3359999955,,
183350916917458176,82.23552247,35.87735884,1.094199367,1.593896711,-4.553884742,16.623,0.037,16.117,0.029,16.50724983,0.004922201316,15.698,0.063,15.514,0.005,15.99801254,0.002845949104,15.214,0.137,15.31692982,0.004625610811,14.56499958,0.06400000304,14.14400005,0.0549999997,13.89799976,0.05799999833,13.85400009,0.04199999943,13.91699982,0.0540000014,,,,
183349302010467072,82.3323591,35.87771074,1.001653954,1.396828557,-4.289650821,,,,,20.00156784,0.07486624401,,,,,18.84456635,0.003897694133,,,17.79551697,0.01398158269,,,,,,,,,,,,,,
184093435159987072,81.73159568,35.87959437,1.197903951,1.388896738,-4.60163342,11.579,0.024,11.387,0.019,11.35138512,0.002829690684,11.235,0.025,11.22,0.014,11.17785835,0.002785074993,11.202,0.032,10.8682518,0.003799631312,10.46700001,0.01999999955,10.40999985,0.02099999972,10.32600021,0.01600000076,10.29300022,0.02199999988,10.30799961,0.02099999972,10.2670002,0.09099999815,,
183307520570008704,82.49973148,35.88004912,1.33913403,1.707030008,-4.612066737,,,,,18.55693817,0.01826685194,,,,,17.7439518,0.003976982692,,,16.87108803,0.01142838096,15.53299999,0.07100000232,14.93400002,0.07800000161,15.09799957,0.1710000038,14.69400024,0.03500000015,14.67500019,0.06899999827,,,,
183343568227302656,81.92213553,35.88028252,1.04198373,1.677577533,-4.312849018,,,,,16.47493744,0.01742081318,,,,,15.99730682,0.002907614235,,,15.18497181,0.006833683642,,,,,,,,,,,,,,
183351810270657536,82.18524388,35.8803874,1.08285976,1.570186594,-4.3409417,16.634,0.019,16.179,0.047,16.14820099,0.004339138747,15.839,0.037,15.56,0.02,15.67521477,0.002827111072,15.198,0,15.03533745,0.00481566962,14.2130003,0.02899999917,13.87699986,0.0390000008,13.84700012,0.04699999839,13.55099964,0.02600000054,13.55000019,0.03400000185,,,,
183340097898029184,82.02055375,35.88060363,1.145745573,1.492826146,-4.562429704,14.891,0.027,14.522,0.04,14.43796253,0.003062943894,14.201,0.033,14.05,0.021,14.08243275,0.002767474062,13.856,0.038,13.55458355,0.003884625726,12.91100025,0.02199999988,12.68099976,0.02099999972,12.63799953,0.02500000037,12.5,0.02400000021,12.53299999,0.02600000054,12.44799995,0.5059999824,,
183307662304858368,82.45559098,35.88200571,0.9903193634,1.852429798,-4.352074595,,,,,18.51255417,0.02658625979,,,,,17.71088028,0.003280293849,,,16.84854126,0.01067954408,15.84799957,0.07500000298,15.07800007,0.07999999821,14.99600029,0.1209999993,14.7329998,0.03500000015,14.88000011,0.07900000364,,,,
183352360026475392,82.26701496,35.88221632,0.7175612362,1.360061913,-4.353187331,,,,,21.50763893,0.2713506858,,,,,19.88654137,0.006309402162,,,18.82140732,0.04602116569,,,,,,,,,,,,,,
183340682013602688,81.94853312,35.88229401,1.101181698,1.876082358,-4.6733689,,,,,,,,,,,19.6993351,0.005669331787,,,,,,,,,,,,,,,,,,
183351707191448064,82.14442531,35.88353416,0.9364466648,1.477271989,-4.287621571,,,,,18.53038025,0.03008349462,,,,,17.82798004,0.003102056062,,,16.87100983,0.02522047396,,,,,,,,,,,,,,
